7240	House of Women	tt0056082	1962
7250	Guns of Diablo	tt0058167	1965
7260	The Counterfeit Killer	tt0062828	1968
7270	Burnzy's Last Call	tt0112600	1995
7280	The Steel Helmet	tt0044072	1951
7290	Murder à la Mod	tt0163114	1968
7300	Invitation to a Gunfighter	tt0058238	1964
7310	The Explosive Generation	tt0054862	1961
7320	Klute	tt0067309	1971
7330	The Story of a Bad Woman	tt0040441	1948
7340	The Good Guys and the Bad Guys	tt0064379	1969
7350	The World of Suzie Wong	tt0054483	1960
7360	One on One	tt0076500	1977
7370	Oh, God!	tt0076489	1977
7380	The Candidate	tt0068334	1972
7390	Molly and Lawless John	tt0068962	1972
7400	Baby Blue Marine	tt0074173	1976
7410	Take This Job and Shove It	tt0083163	1981
7420	Trading Places	tt0086465	1983
7430	Westbound	tt0053441	1959
7440	Gun the Man Down	tt0049286	1956
7450	Metamorphosis	tt0074561	1976
7460	Why Would I Lie?	tt0081753	1980
7470	Sunday Too Far Away	tt0073765	1975
7480	Sherwood's Travels	tt0111169	1994
7490	Stir Crazy	tt0081562	1980
7500	One More Minute	tt0079917	1979
7510	Royal Children	tt0056161	1962
7520	Bongwater	tt0125678	1998
7530	Johnny Mnemonic	tt0113481	1995
7540	The Extraordinary Seaman	tt0064307	1969
7550	Galileo	tt0073029	1975
7560	1918	tt0088645	1985
7570	Heartburn	tt0091188	1986
7580	Lucas	tt0091445	1986
7590	Crazy People	tt0099316	1990
7600	Little Sister	tt0104741	1992
7610	The Producers	tt0063462	1967
7620	Liar's Moon	tt0082656	1982
7630	Plem, Plem - Die Schule brennt	tt0086121	1983
7640	Crushed	tt3359650	2015
7650	Warm Nights on a Slow Moving Train	tt0096420	1988
7660	Heatwave	tt0084059	1982
7670	Slate, Wyn & Me	tt0093988	1987
7680	Hameni eftyhia	tt0144956	1966
7690	Tribute to a Bad Man	tt0049881	1956
7700	Mary, Queen of Scots	tt0067402	1971
7710	Fortress	tt0106950	1992
7720	Verwirrung der Liebe	tt0053415	1959
7730	Bone	tt0068306	1972
7740	Mr. Mom	tt0085970	1983
7750	Soft Top Hard Shoulder	tt0105437	1992
7760	Love, Cheat & Steal	tt0107451	1993
7770	Falling Sky	tt0118903	1998
7780	The Return of Swamp Thing	tt0098193	1989
7790	The Imagemaker	tt0091259	1986
7800	Edward II	tt0101798	1991
7810	Swamp Women	tt0048682	1956
7820	The Punisher	tt0098141	1989
7830	Anchoress	tt0106271	1993
7840	Next Friday	tt0195945	2000
7850	Clownhouse	tt0094886	1989
7860	Lewis & Clark & George	tt0113646	1997
7870	Preaching to the Perverted	tt0119935	1997
7161	The Great American Pastime	tt0049277	1956
7171	What's Up, Tiger Lily?	tt0061177	1966
7181	Tender Mercies	tt0086423	1983
7191	F/X	tt0089118	1986
7201	Frantic	tt0095174	1988
7211	End of the Road	tt0065692	1970
7221	Pork Chop Hill	tt0053183	1959
7231	Lady in a Cage	tt0058283	1964
7241	Out of It	tt0063401	1969
7251	Guns in the Heather	tt0063039	1969
7261	Jekyll and Hyde... Together Again	tt0084171	1982
7271	Spectropia	tt0491159	2006
7281	Too Much Johnson	tt0030881	1938
7291	Quackser Fortune Has a Cousin in the Bronx	tt0066266	1970
7301	King Rat	tt0059358	1965
7311	The Intruder	tt0055019	1962
7321	Annie	tt0083564	1982
7331	La rubia Mireya	tt0040749	1948
7341	The McMasters	tt0064649	1970
7351	Flower Drum Song	tt0054885	1961
7361	Lies	tt0085846	1985
7371	The Black Stallion	tt0078872	1979
7381	Jory	tt0068773	1973
7391	Gangsterfilmen	tt0071527	1974
7401	Born to Ride	tt0101501	1991
7411	An Officer and a Gentleman	tt0084434	1982
7421	Paradise Alley	tt0078056	1978
7431	Apache Rifles	tt0057851	1964
7441	Calypso Joe	tt0050223	1957
7451	The Most Beautiful on the Earth	tt0039315	1947
7461	Prison-A-Go-Go!	tt0339534	2003
7471	Caddie	tt0074263	1976
7481	Good Boy!	tt0326900	2003
7491	Endangered Species	tt0083885	1982
7501	The True Story of Eskimo Nell	tt0131078	1975
7511	Nackt unter Wölfen	tt0056271	1963
7521	E.T. the Extra-Terrestrial	tt0083866	1982
7531	DragonHeart	tt0116136	1996
7541	Jenny	tt0064510	1970
7551	Skeleton Woman	tt0214140	2000
7561	Never Been Kissed	tt0151738	1999
7571	The Killing Fields	tt0087553	1984
7581	Welcome to 18	tt0092199	1986
7591	Matewan	tt0093509	1987
7601	Shamus	tt0070680	1973
7611	Start the Revolution Without Me	tt0066402	1970
7621	Man, Woman and Child	tt0085895	1983
7631	In a Glass Cage	tt0090197	1986
7641	The Sex Therapist	tt0069698	1973
7651	Rogue River	tt0042900	1951
7661	Mallacoota Stampede	tt0357889	1979
7671	Dalmas	tt0123781	1973
7681	Katigoro tous anthropous	tt0145023	1966
7691	Antigone	tt0055375	1961
7701	Defy Gravity	tt0276055	1990
7711	The Wonderful Ice Cream Suit	tt0129634	1998
7721	Die Fahne von Kriwoj Rog	tt0061637	1967
7731	The Limit	tt0068861	1972
7741	Johnny Dangerously	tt0087507	1984
7751	The Blue Iguana	tt0094768	1988
7761	The Minus Man	tt0151582	1999
7771	Cloak & Dagger	tt0087065	1984
7781	Double Tap	tt0119012	1997
7791	Elopement	tt0043499	1951
7801	Don't Get Me Started	tt0109645	1994
7811	Meet the Deedles	tt0120645	1998
7821	Red Scorpion	tt0098180	1988
7831	Bad Dreams	tt0094701	1988
7841	The Killing Kind	tt0070270	1973
7851	Box of Moon Light	tt0115738	1996
7861	Southie	tt0118766	1998
7175	Doctor Mabuse: Etiopomar	tt2254552	2014
7185	Citizens Band	tt0076123	1977
7195	Whirligig	tt1619889	2010
7205	Showdown	tt0070687	1973
7215	The Yin and the Yang of Mr. Go	tt0066592	1970
7225	Gloria	tt0080798	1980
7235	Monster on the Campus	tt0051948	1958
7245	The People Next Door	tt0066209	1970
7255	Daughters of Satan	tt0068448	1972
7265	Force 10 from Navarone	tt0077572	1978
7275	The Owl and the Pussycat	tt0066195	1970
7285	Angels' Wild Women	tt0068211	1972
7295	Sailor Beware	tt0043989	1952
7305	Assignment to Kill	tt0062684	1968
7315	Seconds	tt0060955	1966
7325	What's So Bad About Feeling Good?	tt0063799	1968
7335	Let's Do It Again	tt0045995	1953
7345	12 Angry Men	tt0050083	1957
7355	White Lightning	tt0070915	1973
7365	Flaming Star	tt0053825	1960
7375	On the Waterfront	tt0047296	1954
7385	The Lords of Discipline	tt0085867	1983
7395	A Man Called Sledge	tt0066050	1970
7405	Lucky Star	tt0020122	1929
7415	Ghost Warrior	tt0091110	1984
7425	Brewster McCloud	tt0065492	1970
7435	The Ghost Goes West	tt0026406	1935
7445	Day of the Evil Gun	tt0062865	1968
7455	Hearts High	tt0074632	1976
7465	A Far Off Place	tt0106868	1993
7475	Home Fries	tt0119304	1998
7485	K-9	tt0097637	1989
7495	Stork	tt0067795	1971
7505	Picnic at Hanging Rock	tt0073540	1975
7515	The Hours and Times	tt0104448	1991
7525	Home Alone 2: Lost in New York	tt0104431	1992
7535	Glory Daze	tt0116422	1995
7545	True Love	tt0098528	1989
7555	I Dreamed of Africa	tt0167203	2000
7565	Airheads	tt0109068	1994
7575	The Big Easy	tt0092654	1986
7585	Another 48 Hrs.	tt0099044	1990
7595	Electric Dreams	tt0087197	1984
7605	You Talkin' to Me?	tt0094361	1987
7615	Black Jack	tt0064372	1972
7625	The Silken Affair	tt0050973	1956
7635	The Night, the Prowler	tt0077992	1978
7645	Death Cheaters	tt0074385	1976
7655	Innocent Prey	tt0238302	1984
7665	Stone	tt0072209	1974
7675	Tis mias drahmis, ta giasemia	tt0289558	1960
7685	Doubt	tt0043485	1951
7695	The Draughtsman's Contract	tt0083851	1982
7705	Willy/Milly	tt0092216	1986
7715	El águila descalza	tt0065259	1971
7725	The Legend of Paul and Paula	tt0070299	1973
7735	Under Cover of Darkness	tt0331026	1992
7745	The Mountain Within	tt1279951	2009
7755	The Journey of Natty Gann	tt0089385	1985
7765	Lost Angels	tt0097782	1989
7775	The Howling	tt0082533	1981
7785	Caveman	tt0082146	1981
7795	Home Alone	tt0099785	1990
7805	The Lover	tt0101316	1992
7815	My Bodyguard	tt0081207	1980
7825	Another Time, Another Place	tt0051364	1958
7835	Headhunter	tt0437217	2005
7845	Rocky	tt0075148	1976
7855	Encino Man	tt0104187	1992
7865	Cool As Hell 2	tt6745192	2017
7176	The Godfather	tt0068646	1972
7186	Warlock Moon	tt0073882	1973
7196	Hobo with a Shotgun	tt1640459	2011
7206	The Terminal Man	tt0072267	1974
7216	The Last Picture Show	tt0067328	1971
7226	Aloha, Bobby and Rose	tt0073941	1975
7236	Follow That Dream	tt0055992	1962
7246	Moving Violation	tt0074924	1976
7256	The Washington Affair	tt0076905	1977
7266	Dark Illness	tt0100097	1990
7276	Night of Dark Shadows	tt0067491	1971
7286	Girls for Rent	tt0071642	1974
7296	Coogan's Bluff	tt0062824	1968
7306	Will Penny	tt0063811	1967
7316	Pretty Poison	tt0063456	1968
7326	Outlaw Blues	tt0076512	1977
7336	Mardi Gras	tt0051908	1958
7346	Al Capone	tt0052543	1959
7356	Bound for Glory	tt0074235	1976
7366	The Band Wagon	tt0045537	1953
7376	The Court-Martial of Billy Mitchell	tt0047956	1955
7386	Foolin' Around	tt0080750	1980
7396	Los pequeños gigantes	tt0051869	1960
7406	Fargo Express	tt0022880	1933
7416	Primary Target	tt0098124	1990
7426	Gas! -Or- It Became Necessary to Destroy the World in Order to Save It.	tt0065760	1970
7436	Eight Iron Men	tt0044579	1952
7446	For Men Only	tt0044628	1952
7456	Between the Lines	tt0075744	1977
7466	S.F.W.	tt0111048	1994
7476	Starship Troopers	tt0120201	1997
7486	Blue Chips	tt0109305	1994
7496	The Removalists	tt0073618	1975
7506	Agatha	tt0078736	1979
7516	Clockwork Mice	tt0112690	1995
7526	Tarzan and the Lost City	tt0120856	1998
7536	Going All the Way	tt0119209	1997
7546	Reversal of Fortune	tt0100486	1990
7556	The Rising Place	tt0201020	2001
7566	Billy Madison	tt0112508	1995
7576	Raising Arizona	tt0093822	1987
7586	A Man in Uniform	tt0107179	1993
7596	Flesh	tt0062979	1968
7606	Caddie Woodlawn	tt0185211	1989
7616	Imps*	tt1330618	2009
7626	The Promise	tt0079756	1979
7636	Summerfield	tt0076782	1977
7646	Don's Party	tt0074422	1976
7656	In the Red	tt0213724	1999
7666	Dragon Flies	tt0073343	1975
7676	To syrtaki tis amartias	tt0061054	1968
7686	Path to the Kingdom	tt0045180	1952
7696	To the Four Winds	tt0092502	1987
7706	After Midnight	tt0096769	1989
7716	Scandalous John	tt0067712	1971
7726	Inside Daisy Clover	tt0059314	1965
7736	Prime Cut	tt0069121	1972
7746	Into the West	tt0104522	1992
7756	Season of Fear	tt0094643	1989
7766	Cry-Baby	tt0099329	1990
7776	Cujo	tt0085382	1983
7786	The Harvest	tt0107084	1992
7796	My Girl	tt0102492	1991
7806	Color of Night	tt0109456	1994
7816	The Craft	tt0115963	1996
7826	Darby O'Gill and the Little People	tt0052722	1959
7836	The Iron Giant	tt0129167	1999
7846	Convoy	tt0077369	1978
7856	PCU	tt0110759	1994
7866	The People vs. Larry Flynt	tt0117318	1996
7177	Sleeper	tt0070707	1973
7187	Northern Lights	tt0078008	1978
7197	Countdown	tt0062827	1967
7207	Land of No Return	tt0073261	1978
7217	Been Down So Long It Looks Like Up to Me	tt0066818	1971
7227	The Hand	tt0082497	1981
7237	The Savage Eye	tt0054270	1960
7247	Best Revenge	tt0083643	1984
7257	The Gypsy Warriors	tt0077646	1978
7267	Bitter Moon	tt0104779	1992
7277	Race with the Devil	tt0073600	1975
7287	A Time for Dying	tt0058660	1969
7297	Colossus: The Forbin Project	tt0064177	1970
7307	The Big Operator	tt0052629	1959
7317	Number One	tt0064743	1969
7327	Love at First Bite	tt0079489	1979
7337	Sing Boy Sing	tt0052198	1958
7347	Everybody Go Home!	tt0054413	1960
7357	Harper Valley P.T.A.	tt0077660	1978
7367	Cockeyed Cowboys of Calico County	tt0065560	1970
7377	Jubal	tt0048233	1956
7387	48 Hrs.	tt0083511	1982
7397	The Exterminating Angel	tt0056732	1962
7407	The Racing Strain	tt0023366	1932
7417	On Your Toes	tt0031756	1939
7427	Generation	tt0064365	1969
7437	The Glory Brigade	tt0045827	1953
7447	The Rose Bowl Story	tt0045104	1952
7457	First Love	tt0076033	1977
7467	All I Want for Christmas	tt0101301	1991
7477	The Pros & Cons of Breathing	tt0110903	1993
7487	The Boys Next Door	tt0090770	1985
7497	Sidecar Racers	tt0073709	1975
7507	Gate 2: The Trespassers	tt0099636	1990
7517	Jersey Girl	tt0104550	1992
7527	James Dean: Race with Destiny	tt0126973	1997
7537	Vulgar	tt0120467	2000
7547	The Hard Way	tt0102004	1991
7557	Road to Perdition	tt0257044	2002
7567	Closing Escrow	tt0473015	2007
7577	Grandview, U.S.A.	tt0087359	1984
7587	Wanted: Dead or Alive	tt0094293	1987
7597	The House	tt0066042	1970
7607	Chinese Chocolate	tt0115887	1995
7617	The Ice Pirates	tt0087451	1984
7627	The Girl with a Pistol	tt0063485	1968
7637	The Man from S.E.X.	tt0079632	1979
7647	Homesdale	tt0067211	1971
7657	1MC: Something of Vengeance	tt1745649	2010
7667	Thirst	tt0080016	1979
7677	Mini-fousta kai karate	tt0136406	1967
7687	Te lo leggo negli occhi	tt0059784	1965
7697	A City's Child	tt0068385	1971
7707	Night of the Living Dead	tt0100258	1990
7717	Farewell	tt0062632	1968
7727	Situation Hopeless... But Not Serious	tt0059724	1965
7737	Badlands	tt0069762	1973
7747	Moondance	tt0113850	1994
7757	Girlfriend from Hell	tt0099664	1989
7767	No Secrets	tt0102543	1991
7777	The Bliss of Mrs. Blossom	tt0062739	1968
7787	A Brilliant Disguise	tt0109336	1994
7797	The Taking of Pelham One Two Three	tt0072251	1974
7807	Never Ever	tt0117165	1996
7817	Scream	tt0117571	1996
7827	The Frightened City	tt0054898	1961
7837	Pitch Black	tt0134847	2000
7847	Amanita Pestilens	tt0056824	1963
7857	Spanking the Monkey	tt0111252	1994
7867	Strangeland	tt0124102	1998
7183	Fat City	tt0068575	1972
7193	Extraordinary Visitor	tt0139185	1998
7203	Doomsday Voyage	tt0068497	1972
7213	'Doc'	tt0067003	1971
7223	Critic's Choice	tt0056964	1963
7233	Red Line 7000	tt0059641	1965
7243	The Name of the Game Is Kill!	tt0063335	1968
7253	Platoon	tt0091763	1986
7263	Heroes	tt0076138	1977
7273	Robotech: The Movie	tt0091862	1986
7283	Lydia	tt0033858	1941
7293	At War with the Army	tt0042209	1950
7303	An Enemy of the People	tt0075993	1978
7313	The Heartbreak Kid	tt0068687	1972
7323	Goodbye, Columbus	tt0064381	1969
7333	The Marrying Kind	tt0044888	1952
7343	The Ballad of Josie	tt0061380	1967
7353	Deliverance	tt0068473	1972
7363	A Private's Affair	tt0053192	1959
7373	Rebel	tt0066156	1970
7383	Ode to Billy Joe	tt0074995	1976
7393	Basic Training	tt0088775	1985
7403	Many Wars Ago	tt0066511	1970
7413	Big Shots	tt0092655	1987
7423	Winning	tt0065215	1969
7433	The Stronger Sex	tt0022439	1931
7443	Lifeguard	tt0074798	1976
7453	Vi flyger på Rio	tt0042023	1949
7463	Flex	tt2076202	1988
7473	The Power of One	tt0105159	1992
7483	Arachnophobia	tt0099052	1990
7493	Between Wars	tt0071211	1974
7503	Amok	tt0058903	1963
7513	Marie	tt0089555	1985
7523	Irreconcilable Differences	tt0087482	1984
7533	Strays	tt0149171	1997
7543	He Said, She Said	tt0102011	1991
7553	The Ghost of Greville Lodge	tt0282524	2000
7563	My 5 Wives	tt0216930	2000
7573	After Darkness	tt0088679	1985
7583	About Last Night...	tt0090583	1986
7593	Dances with Wolves	tt0099348	1990
7603	It Lives Again	tt0077756	1978
7613	Lady Sings the Blues	tt0068828	1972
7623	Poltergeist III	tt0095889	1988
7633	The Trespassers	tt0075350	1976
7643	The Firm Man	tt0072988	1975
7653	Red Planet Mars	tt0045073	1952
7663	Tender Hooks	tt0098455	1989
7673	Flashpoint	tt0130699	1972
7683	Ena paidi horis onoma	tt0257597	1964
7693	This Sporting Life	tt0057578	1963
7703	Fatal Temptation	tt0099555	1988
7713	Alarm at the Circus	tt0046691	1954
7723	The Captain from Cologne	tt0049292	1956
7733	The New Centurions	tt0068997	1972
7743	Street Smart	tt0094056	1987
7753	Hardware	tt0099740	1990
7763	Fun	tt0109855	1994
7773	Out	tt0084455	1982
7783	The Games	tt0065757	1970
7793	Lydia Bailey	tt0044861	1952
7803	Night of the Cyclone	tt0100256	1990
7813	Hit It	tt1949550	2013
7823	Ricochet	tt0102789	1991
7833	Ski School	tt0102940	1990
7843	The Deer Hunter	tt0077416	1978
7853	Love Stinks	tt0188863	1999
7863	The Junior Defenders	tt0119231	2007
7184	The Man Who Fell to Earth	tt0074851	1976
7194	Cod on a Stick	tt1450641	1974
7204	Sisters	tt0070698	1972
7214	Halls of Anger	tt0065810	1970
7224	Taking Off	tt0067820	1971
7234	Appointment with a Shadow	tt0051370	1957
7244	The Baby Maker	tt0065441	1970
7254	They Live	tt0096256	1988
7264	Star Wars: Episode IV - A New Hope	tt0076759	1977
7274	Putney Swope	tt0064855	1969
7284	Sex and the College Girl	tt0058579	1964
7294	My Friend Irma Goes West	tt0042769	1950
7304	The Group	tt0060479	1966
7314	11 Harrowhouse	tt0071080	1974
7324	Diary of a Mad Housewife	tt0065636	1970
7334	Pat and Mike	tt0045012	1952
7344	Cool Hand Luke	tt0061512	1967
7354	The Last American Hero	tt0070287	1973
7364	Twelve Hours to Kill	tt0053557	1960
7374	The Lords of Flatbush	tt0071772	1974
7384	Zabriskie Point	tt0066601	1970
7394	Love Story	tt0066011	1970
7404	La grande scrofa nera	tt0178529	1971
7414	The Black Marble	tt0080442	1980
7424	Cactus in the Snow	tt0065514	1971
7434	Bride of Frankenstein	tt0026138	1935
7444	Namu, the Killer Whale	tt0060737	1966
7454	Dangerous Kisses	tt0068572	1972
7464	The Man in the Moon	tt0102388	1991
7474	Backbeat	tt0106339	1994
7484	Side Out	tt0100613	1990
7494	The Devil's Playground	tt0074404	1976
7504	N.P.	tt0067470	1971
7514	Clean and Sober	tt0094884	1988
7524	Little Vegas	tt0100036	1990
7534	Downtown: A Street Tale	tt0309531	2004
7544	One Good Cop	tt0102593	1991
7554	The Actor's Apprenticeship	tt6246928	2017
7564	Going Overboard	tt0096870	1989
7574	True Stories	tt0092117	1986
7584	Salvador	tt0091886	1986
7594	Grease 2	tt0084021	1982
7604	Dragonfly	tt0075014	1976
7614	Hit!	tt0070183	1973
7624	Patterns	tt0049601	1956
7634	Seven Little Australians	tt0032713	1939
7644	Storm Boy	tt0076767	1976
7654	Afraid to Dance	tt0094619	1989
7664	Into the Straight	tt0041512	1949
7674	To thavma tis Megaloharis	tt0258248	1965
7684	La honradez de la cerradura	tt0042574	1950
7694	A Flea in Her Ear	tt0062978	1968
7704	Growing Pains	tt0087366	1984
7714	Eine Berliner Romanze	tt0048997	1956
7724	Preludio 11	tt0058490	1964
7734	Walker	tt0096409	1987
7744	A Killing Affair	tt0095445	1986
7754	Angie	tt0109129	1994
7764	Urban Legend	tt0146336	1998
7774	Cross Creek	tt0085380	1983
7784	A Small Circle of Friends	tt0081528	1980
7794	Uncle Buck	tt0098554	1989
7804	The Air Up There	tt0109067	1994
7814	Burden of Freedom	tt3134124	\N
7824	Trespass	tt0105636	1992
7834	The Rest of My Life	tt0217001	1997
7844	Carnival of Blood	tt0066893	1970
7854	Trancers II	tt0103116	1991
7864	Tell 'Em Steve Dave Clay Animation Movie	tt6422706	2017
7189	Violent Playground	tt0052367	1958
7199	Death Valley	tt0083805	1982
7209	All That Jazz	tt0078754	1979
7219	Just a Gigolo	tt0079867	1978
7229	Deranged: Confessions of a Necrophile	tt0071408	1974
7239	The Couch	tt0055870	1962
7249	Garbo Talks	tt0087313	1984
7259	The Incredible Mr. Limpet	tt0058230	1964
7269	SubUrbia	tt0120238	1996
7279	Bright Victory	tt0043361	1951
7289	Phantom of the Paradise	tt0071994	1974
7299	Act One	tt0056810	1963
7309	Walk Like a Dragon	tt0054457	1960
7319	The French Connection	tt0067116	1971
7329	Coneheads	tt0106598	1993
7339	The Violent Ones	tt0062448	1967
7349	P.J.	tt0063402	1968
7359	F.I.S.T.	tt0077531	1978
7369	Day for Night	tt0070460	1973
7379	T.R. Baskin	tt0067817	1971
7389	The Killers	tt0058262	1964
7399	Dune	tt0087182	1984
7409	Back Roads	tt0082042	1981
7419	Brother Rat and a Baby	tt0032286	1940
7429	Norwood	tt0066162	1970
7439	The Black Whip	tt0049015	1956
7449	Rötmånad	tt0066320	1970
7459	Yanks	tt0080157	1979
7469	Petersen	tt0071991	1974
7479	Whispers in the Dark	tt0105811	1992
7489	Playroom	tt0100373	1989
7499	Starstruck	tt0084728	1982
7509	...und deine Liebe auch	tt0055716	1962
7519	Bottle Rocket	tt0115734	1996
7529	Wild Things	tt0120890	1998
7539	Paper Lion	tt0063410	1968
7549	A Doll's House	tt0069988	1973
7559	WarGames	tt0086567	1983
7569	The Purple Rose of Cairo	tt0089853	1985
7579	T-Rex: Back to the Cretaceous	tt0163862	1998
7589	The Big Picture	tt0096926	1989
7599	It Takes Two	tt0095384	1988
7609	Trained to Kill	tt0129438	1989
7619	Smoky	tt0060994	1966
7629	Von Richthofen and Brown	tt0067658	1971
7639	Dimboola	tt0079053	1979
7649	Unfinished Business	tt0090236	1985
7659	In Search of Anna	tt0079334	1978
7669	Street Hero	tt0088192	1984
7679	O poulimenos anthropos	tt0136473	1967
7689	Theodora, Slave Empress	tt0047567	1954
7699	Wuthering Heights	tt0066585	1970
7709	Excessive Force	tt0104215	1993
7719	Reportage 57	tt0053215	1959
7729	Across 110th Street	tt0068168	1972
7739	Night Shift	tt0084412	1982
7749	Year of the Comet	tt0105871	1992
7759	Sleepwalkers	tt0105428	1992
7769	Drive	tt0116147	1997
7779	In the Devil's Garden	tt0067243	1971
7789	Flashdance	tt0085549	1983
7799	Thieves	tt0076815	1977
7809	Five Guns West	tt0048078	1955
7819	Masters of the Universe	tt0093507	1987
7829	The Dressmaker	tt0095066	1988
7839	The Fighting Temptations	tt0191133	2003
7849	La terre à boire	tt0058644	1964
7859	The Doom Generation	tt0112887	1995
7869	The Watermelon Woman	tt0118125	1996
7192	Paint Cans	tt0110765	1994
7202	Rain Without Thunder	tt0105215	1992
7212	The Traveling Executioner	tt0066485	1970
7222	Hero's Island	tt0056065	1962
7232	The Glory Guys	tt0059232	1965
7242	Midnight Cowboy	tt0064665	1969
7252	The Computer Wore Tennis Shoes	tt0065566	1969
7262	Jaws 3-D	tt0085750	1983
7272	Barefoot Gen	tt0085218	1983
7282	Citizen Kane	tt0033467	1941
7292	Black Christmas	tt0071222	1974
7302	The Hospital	tt0067217	1971
7312	Incubus	tt0059311	1966
7322	Micki + Maude	tt0087718	1984
7332	The Story of the Tango	tt0041468	1949
7342	The Silent Witness	tt0056490	1962
7352	The Main Attraction	tt0056212	1962
7362	Charge of the Model T's	tt0078953	1977
7372	Italian Stallion	tt0065904	1970
7382	Jeremy	tt0070238	1973
7392	Cutter's Way	tt0082220	1981
7402	Legacy	tt0073272	1975
7412	Christine	tt0085333	1983
7422	Used Cars	tt0081698	1980
7432	The Naked Kiss	tt0058390	1964
7442	Frogs	tt0068615	1972
7452	Son of the Sea	tt0041449	1949
7462	The Lost Empire	tt0089503	1984
7472	The Gate	tt0093075	1987
7482	Blended	tt1086772	2014
7492	Poltergeist	tt0084516	1982
7502	Young Aphrodites	tt0057307	1963
7512	Brubaker	tt0080474	1980
7522	Firestarter	tt0087262	1984
7532	Two-Eleven	tt0114758	1999
7542	29th Street	tt0101252	1991
7552	Brothel	tt0319115	2008
7562	Superstar	tt0167427	1999
7572	Oxford Blues	tt0087866	1984
7582	Thief	tt0083190	1981
7592	Tiger Warsaw	tt0096267	1988
7602	It's Alive	tt0071675	1974
7612	You've Got to Walk It Like You Talk It or You'll Lose That Beat	tt0068006	1971
7622	Poltergeist II: The Other Side	tt0091778	1986
7632	The Great MacArthy	tt0073074	1975
7642	Alvin Rides Again, and Again! And Again! And Again!	tt0071127	1974
7652	Fort Defiance	tt0043554	1951
7662	Wrong World	tt0092241	1985
7672	Departure	tt0123795	1986
7682	Koinonia, ora miden	tt0145032	1966
7692	Saturday Night and Sunday Morning	tt0054269	1960
7702	P2	tt0804516	2007
7712	Geheimakten Solvay	tt0045806	1953
7722	The Axe of Wandsbek	tt0043328	1951
7732	The Great White Hope	tt0065797	1970
7742	Dangerous Curves	tt0094946	1988
7752	Twister	tt0096321	1989
7762	Behind Enemy Lines	tt0159273	2001
7772	Misunderstood	tt0087730	1984
7782	The Big Bounce	tt0064087	1969
7792	Dreamboat	tt0044566	1952
7802	Carrington	tt0112637	1995
7812	Varsity Blues	tt0139699	1999
7822	New Jack City	tt0102526	1991
7832	Rockula	tt0100506	1990
7842	The Sister in Law	tt0072172	1974
7852	Clockstoppers	tt0157472	2002
7862	Clerks	tt0109445	1994
